date,avg_temp,max_temp,min_temp,rain_fall,cloud,sunshine,moist,price
41054,20.5,26.6,16.2,0,3.3,11.5,45.4,3069
41055,19.8,26.1,14.1,0,3.5,8,44.8,3056
41056,19.3,23.4,17.1,0.3,5.9,2.8,65.6,3056
41057,20.9,26,16.4,0.1,7.3,3.3,58,3056
41058,21.6,25.4,18.8,0,6.8,3,40.8,3043
41059,20.7,23.6,18.6,0,9.1,0.6,44.4,3100
41060,20.9,27.2,16.6,0.2,3.8,8.4,58.6,2919
41061,21.4,26.7,16.3,0,5.8,6.1,52.3,2841
41062,23.1,28.8,19.2,0,6.8,7.5,44.8,2830
41063,23.3,29.1,18,0,2.8,12.7,38.9,2830
41064,23.7,29.1,18.6,0,3.9,11.6,35.1,2819
41065,22.5,27.5,19.8,0,6,10,62.6,2823
41066,23,28.9,19.1,0,7.3,8.2,62,2806
41067,23,29.4,18.5,0,4.6,5.5,62.8,2788
41068,22.2,27.9,19,2,8.4,1.7,66.4,2828
41069,24.2,29.9,18.6,0,5.6,7.6,59.5,2827
41070,23.7,28.7,20.8,0,6,7.8,58.8,2827
41071,23.2,27.8,20.3,0,6.8,4.3,59.4,2826
41072,22.6,28.9,19,0.4,5.9,7.3,58.9,2826
41073,23.4,28.9,18.3,0,5,6.4,53.1,2841
41074,24.8,31.7,19.3,0,5.5,9,49.1,2797
41075,23.7,28,20.4,0,7.6,4.7,52.8,2746
41076,23.5,29.9,20.2,0,4.8,10.2,61.3,2757
41077,23.6,29.8,18.1,0,2.9,12.3,52.5,2757
41078,24.9,30.2,20.1,0,7.3,8.2,46.5,2768
41079,26,33.5,20.9,0,3.8,9.3,44.8,2792
41080,25.4,31.3,21.3,0,2.1,13,49.1,2778
41081,25.7,32.4,21.3,0,3.4,9.2,55.3,2724
41082,24.3,29.3,21.3,0,5.1,3.6,61.4,2724
41083,26.2,31.7,21.5,0,3.8,7.5,55.8,2700
41084,27.8,32.8,23.6,0,5.3,5.4,48.3,2700
41085,26.5,33.2,22.2,0,2.5,10.9,40.5,2675
41086,24.6,30.8,20.6,0,5.1,12.8,44.9,2651
41087,24.8,31,19.3,0,3,9.4,47.1,2662
41088,25.3,29.6,20.9,0,6.5,4.9,50.4,2643
41089,25.9,31,22,20,8.9,4.8,60.4,2643
41090,21.9,23.7,20.2,69.5,10,0.1,87.8,2643
41091,21.6,25.4,19.2,0,8.5,2,80.1,2705
41092,24,29.8,21.7,0,7.3,6.2,62.8,2705
41093,22.7,25.7,19.7,25,8.3,3.2,78.1,2694
41094,24.4,27.4,22.6,0.3,8.9,1.6,79.8,2719
41095,22.7,24.6,20.9,72,10,0,89.6,2720
41096,20.9,21.8,19.9,102.5,9.3,0,88.8,2720
41097,24.8,31,18.5,0,2.1,12,62.1,2732
41098,25.8,30.7,21.4,0,1.5,13.1,64.5,2732
41099,26.3,32.3,21.9,0,5.8,6.7,64.1,2745
41100,25.9,29.1,21.7,6.5,8.9,0.7,67.4,2745
41101,23.3,26.5,21,8,9.4,0.8,83.5,2745
41102,24.7,28.5,21.1,0,9.5,1,72.3,2736
41103,26.1,29.3,21.8,76.5,8.8,2.6,76.1,2742
41104,22.8,26.2,20.4,8,10,0.3,82.1,2750
41105,19.7,20.5,19.1,32.5,10,0,89.5,2750
41106,21.7,25,19,2.5,9.1,0.5,80.3,2758
41107,25.5,29,21.6,0,9.3,0.3,70.5,2749
41108,26.3,28.4,24.7,6,9.4,0.8,78.8,2749
41109,23.9,26.5,22.4,72.5,9.6,2.4,85.3,2761
41110,25.6,29.7,22.1,1,7.1,7.3,73.6,2752
41111,27.5,31.4,24.1,0,6,6.8,67.4,2761
41112,27.2,30.4,23.7,16.5,7.5,3.5,74.4,2761
41113,27.6,30.5,25.6,1,8.8,1.7,73.9,2768
41114,27.8,32.1,25.5,0,6.8,8.4,71.9,2768
41115,27.9,32.1,24.2,0,4.9,10.6,68,2765
41116,28.1,32.6,24.3,0,2.4,13,63.4,2691
41117,27.9,32.3,24.9,0,4.1,9.1,68,2685
41118,28.5,33.2,25.2,0,4.6,8.4,67.3,2679
41119,29.2,33.2,26.2,0,5.5,9.6,66.8,2679
41120,28.4,31.6,23,18,7.6,5,72.3,2669
41121,29,33,26.6,0.1,6.9,6.4,66.1,2669
41122,30.8,35.3,25.9,0,5.5,9.8,56.8,2685
41123,30.8,35.5,26.8,0,4.6,11.7,53.6,2538
41124,31.3,35.4,27.1,0,3.5,12.9,51.9,2523
41125,31.7,36.2,28.2,0,3,11.3,50.1,2523
41126,31.8,36.7,27.5,0,1.9,12.2,51,2523
41127,31.5,35.8,27.8,0,2.9,9.4,54.1,2523
41128,30.7,35,26.6,0,3,9.2,48,2523
41129,29.6,34.3,25.6,0,4,9.7,51.6,2493
41130,29.7,34.6,26.6,0,5.3,8.5,63.5,2426
41131,27.4,29,25.7,0.3,8.9,0.2,69.4,2491
41132,27.7,31.8,24,0,5.9,2.6,65,2491
41133,25.5,27.9,22.3,17,9.3,0,80.3,2491
41134,26.6,32.1,22.1,2,6.8,6.5,65,2491
41135,26.7,31.2,23.2,15.5,5.6,6.9,64.3,2491
41136,23.7,27.1,22.4,136.5,9.8,0,88,2505
41137,26,28.9,22.7,0,6.8,4.4,68.8,2519
41138,27.5,32.2,24.3,0,7.1,3.8,74,2519
41139,27.2,28.6,25.8,2,9.5,0,80.3,2534
41140,27.9,30.8,26.3,5,9.5,1.9,75.8,2534
41141,25.4,27.1,24,59.5,10,0,87.4,2553
41142,25.3,28.7,23.5,137,9.5,0.6,85.4,2553
41143,22,24.6,20.3,17,9.4,0,80.5,2583
41144,23,25.7,20.5,0.1,8.4,1.8,68.3,2651
41145,23.3,26.1,21.1,7.5,9.3,0.1,70,2653
41146,25,28.9,21.5,11.5,8.5,2.3,80.1,2658
41147,27.5,32.4,24.1,0,6.1,5.4,72.3,2658
41148,28.5,32.9,24.5,0,5,9.2,59.9,2662
41149,26.1,29.4,21.8,13.5,10,0,69.5,2662
41150,25.7,29.1,21.7,6,7.8,7,70.3,2662
41151,21.4,24.7,18.7,34.5,9.5,0,85.8,2576
41152,23.8,28.4,18.7,0,3,11.3,65.6,2576
41153,25.2,29.4,22.3,0,5.9,8.2,69,2596
41154,25,29.5,20.8,0,3.9,8.2,65.1,2596
41155,24.9,28.5,22.2,0,6.3,3.7,71.4,2611
41156,22,24.4,19.7,55.5,9.8,0.5,84.1,2617
41157,22.3,26.1,19.2,10.5,4.8,9.7,61.1,2628
41158,21.6,27.1,16,0,0,12,52.9,2684
41159,22.5,27.2,16.9,3,6.8,7.7,60.6,2698
41160,20.2,23.7,17.7,25,8.3,2.9,71.8,2710
41161,20.9,25,17.1,0,8.4,4.5,68.4,2710
41162,23.2,28.3,17.8,0,3.4,10.5,61.4,2732
41163,22.8,27.5,18.1,0,2.9,10.5,53.1,2732
41164,21.6,24.8,19.6,0.5,8.5,0.2,68.9,2748
41165,20,21.1,18.6,13.5,10,0,87.1,2765
41166,19.4,21.8,17.3,2,8.9,2.1,68.5,2774
41167,21,25.5,17,0,7.9,7.2,56.8,2780
41168,19.9,22.1,17.5,2.5,9.4,0,60.1,2780
41169,17.3,18.4,16,85.5,9.9,0,86.8,2794
41170,20.9,24.6,17.7,0,6.5,9.1,69.4,2821
41171,20.6,25.2,17.7,0,4.5,7.6,63.9,2829
41172,20.1,24.7,15.6,0,3.4,7.9,69.6,3064
41173,20.1,24.3,17.2,0,5,5.2,68.3,3088
41174,20.7,26.4,15.2,0,4.5,9.6,60.6,3160
41175,21.2,26.6,16.4,0,1.6,11.2,56.6,3160
41176,21.5,27.5,16.1,0,0.5,11.2,49.8,3210
41177,21.8,27.8,16.9,0,0.6,10.8,52.3,3225
41178,21.3,25.4,17.5,0,7.1,5.6,60,3301
41179,20.3,23.6,17.7,0,6.8,1.7,62,3583
41180,18,22,15.4,13.5,6.3,4,72.3,3623
41181,16.4,19.8,14,0.5,5.1,8.6,58.8,3621
41182,16.2,21,12,0,1.6,10.4,63.8,3621
41183,18.1,24.6,12.5,0,0.9,10.4,64.3,3621
41184,19.3,24.9,14.3,0,1.5,8.4,64.3,3619
41185,19.9,26,15,0,3.5,9.1,60.4,3668
41186,19,24.2,14.4,0,1.4,10.3,61.6,3714
41187,19,22.8,14.9,0,6.9,4.4,61.4,3706
41188,19.6,24.5,16.1,0,3.6,8.8,52.9,3689
41189,19.2,24.4,15.1,0,0.9,9.8,54.9,3689
41190,18.4,23.4,14.6,0,2.8,8.7,53,3679
41191,17.6,22.4,13.8,0,5,5.6,60,3698
41192,15.7,20.3,12.6,13,4.5,3.5,69.6,3722
41193,13.9,19,9.9,0,0.1,10.7,47.4,3759
41194,14.9,21.4,8.5,0,1.4,10.6,51.8,3759
41195,16.4,23.1,11.3,0,3.5,9.4,54,3775
41196,16.3,21.8,12,0,2.5,7.9,39.9,3775
41197,14.8,21.8,10.3,0,1.8,10.5,33.3,3786
41198,17.1,23.4,10.8,0,4.8,8.2,46.5,3786
41199,12.6,17.6,8.1,2.5,4.1,7.2,57,3786
41200,11.6,17,6,0,0.3,10.4,46.5,3658
41201,14.8,20.1,10.3,0,1.5,9.8,52.3,3642
41202,15.8,21,10.5,0,5.9,6.8,65,3650
41203,18.3,23.7,15.4,0,4.8,6.3,70.5,3650
41204,13.4,17.1,8.5,39.5,8.9,0.3,77.3,3661
41205,10,14.5,4.5,0,2.4,10,49.4,3661
41206,13.2,18.4,9.5,0,6.9,3.5,62.8,3656
41207,15.2,20,12.6,0,5.3,4,68.5,3580
41208,15.9,22.3,11.1,0,2.4,8.9,62.1,3547
41209,14.3,16.4,12.5,44,9.8,0,84.5,3510
41210,14.3,18.8,10.8,0,2.9,9.5,65.4,3510
41211,11.7,16.7,8,0,4.8,6.4,60.6,3486
41212,8.6,12.4,5.8,0.1,1.5,9.6,55.4,3486
41213,6.9,11.6,2.8,0.2,5.1,6.4,50.9,3477
41214,5.6,10,2.7,0,0.4,9.8,36.5,3577
41215,7.2,12.4,1.6,0,0.3,9.8,36.9,3621
41216,9.4,15.7,3.2,0,1.5,9.5,41.5,3635
41217,11.8,15.3,9.1,4,8.9,1.3,56.5,3635
41218,8.5,10.7,7.2,8,9.6,0.5,87.6,3649
41219,7.1,8.6,5.1,5,9.3,0.7,81,3645
41220,8.4,12.5,4.1,0,5,6.5,68.4,3645
41221,8.8,12.6,6,0,6.1,0,74.6,3599
41222,9.4,15,4.4,0,1.6,8.4,63.6,3599
41223,12,14.7,9.2,0,4.8,9.1,49.3,3604
41224,8.7,12,3.6,28,8.9,0.7,72,3604
41225,7.3,9.1,5.8,3,9.4,1.4,67.8,3610
41226,5.3,9.1,1.7,0,4.9,7.2,54.8,3605
41227,2.4,6.7,-0.6,0,1.8,9.3,53.3,3636
41228,4.2,9.8,-0.3,0,0,9.5,51.5,3797
41229,4.9,8.2,1,9.5,7.1,0.6,74,3797
41230,5.3,8,1.5,1.5,4.5,7.4,61.6,3823
41231,3.5,8.4,-0.5,0,1.6,9.4,45.1,3823
41232,3.4,7.6,-0.5,5.5,5,5.8,64.4,3852
41233,1.9,6.4,-1.8,0,1.3,8.9,51.6,3852
41234,4.1,8.4,-0.4,0,5,5.1,62.5,3852
41235,6.7,10.5,1.9,0.3,5.6,5.2,68.3,3829
41236,3.3,6.9,0.3,0,5.9,6.4,63,3846
41237,1.7,6.7,-1.8,0,0,9.3,46.9,3831
41238,3.4,7.5,-0.7,0.5,7.6,4.3,55.6,3831
41239,2.3,5.1,-1.2,1,3.8,8.1,51.5,3824
41240,2.1,6.5,-2.8,0,1.6,9.3,38.9,3824
41241,5,10.2,-0.1,1,5.3,3.5,54.5,3855
41242,0.8,4.7,-1.9,0,3.8,8.2,34.4,3880
41243,1.7,6.2,-3,0.5,5.5,5.9,49.6,3909
41244,-0.9,4,-5.9,0,3,8.9,47.9,3905
41245,2.9,7.1,1,0,5.1,7.8,50.4,3905
41246,1.7,5,-1.6,5.4,8.6,0,66.9,3901
41247,-3.3,-0.1,-5.9,0,0.5,9.2,41.3,3901
41248,-3.8,-0.8,-6.2,5.8,6.4,0.1,66.5,3901
41249,-6.3,-2.9,-10.3,0.1,3.8,6.8,53.4,3982
41250,-4.5,-2.4,-6.4,1.9,8,0,76,3963
41251,-8.2,-5.3,-11,0,1.3,8.7,42.4,3975
41252,-10.5,-7,-13.2,0,0,9,45.5,3975
41253,-8.3,-4.6,-11.8,0,0,9,51.3,3985
41254,-6.5,-0.8,-10.4,0,1.3,9,55.3,3926
41255,-5,0,-9,0,0,8.8,56.8,3942
41256,-1.5,3.4,-6.2,0,2.8,8,55.1,4181
41257,2.7,4.7,0.3,18.5,9.9,0,79.8,4143
41258,4.6,8.3,1.9,0.5,5,4.5,78.4,4185
41259,1.6,4.3,-1.2,0,3.5,6.3,77,4185
41260,-0.4,3.2,-4.7,0,1.6,7.2,65.4,4218
41261,-6.8,-4,-9.2,0,0,9,49.4,4217
41262,-6.9,-2.8,-10.4,0,0.9,9,45,4220
41263,-3.4,0.3,-7.8,0,2.6,7.9,49.1,4223
41264,-0.7,0.8,-1.9,1.8,8.4,0,66.1,4270
41265,-3,-0.8,-5.9,0,4.1,4.1,67.4,4284
41266,-8.9,-5.9,-12.5,0,1.8,8.8,53.9,4284
41267,-8.8,-4.5,-13.6,0,2.4,9,52,4298
41268,-8.9,-4.6,-13.7,1,1.6,8.6,50.9,4350
41269,-10.8,-7,-14.5,0,1,9,33.5,4409
41270,-5.7,-0.8,-11.3,0,4.4,7.3,47.1,4674
41271,-0.9,1.5,-3.5,0,7.4,0,59.5,4741
41272,-0.3,0.6,-1.9,4.1,8.6,0,84.1,4741
41273,-8.2,0,-10.7,2.3,2,8.6,54.6,4741
41274,-8.7,-5,-11.6,0,1.5,9,45.9,4741
41275,-4.7,0,-8.7,3.1,8.3,4.6,73.5,5094
41276,-11.7,-4.8,-15.1,0,0.3,9.1,40.8,5094
41277,-13.2,-9.3,-16.4,0,0,9.1,42.8,5709
41278,-10.7,-5.8,-14.8,0,0,9.2,44.3,5713
41279,-7,-1.2,-12.1,0,2.3,7.5,59.4,5853
41280,-6.3,-2,-9.4,0,1.4,8.2,59.4,5853
41281,-5.1,0.1,-8.8,0,6.6,5.8,53.6,5992
41282,-4.6,-0.7,-6.8,0,2.4,8,53.4,6085
41283,-9,-6.4,-10.7,0,0,9.3,38.5,6104
41284,-8.3,-3.6,-12.3,0,0.5,9.1,41.3,6184
41285,-3.2,1.4,-7.9,0,6.6,6.1,50.5,6227
41286,0,4.2,-2.7,0.1,5.8,3.2,70,6229
41287,-0.5,3.3,-3,0,5.9,0.6,65.6,6229
41288,-2.1,1.8,-4.3,0,1,4.5,61.6,6231
41289,-2.1,2,-5.5,0,4.5,4.1,57,6294
41290,-2.6,0.4,-5.8,0.3,6.4,4,64.1,6076
41291,-5.8,-2.5,-8.2,0,1.3,7.3,62.9,6312
41292,-4.4,0.2,-9.2,0,2.1,9.3,51.9,6295
41293,0.5,4.6,-2.5,0,4.3,6.5,59.9,6324
41294,1.6,4.1,-2,0,7.5,0.4,55.8,6324
41295,2.2,4,1.1,16.5,10,0,83.6,6352
41296,3.8,6,2,0.5,9.1,0,74.3,6366
41297,1.8,3.8,1,1.5,9.4,0,80.4,6349
41298,-0.9,2.4,-6.7,0.1,5.8,2.4,57.6,6719
41299,-9.1,-6.5,-10.8,0,0,9.5,37.5,6719
41300,-9.2,-5.1,-11.9,0,0,9.6,37,6748
41301,-7.3,-3.9,-10.7,0,0.5,9.5,44.9,6748
41302,-3.5,0.2,-8.9,0,6,3.7,56,6776
41303,2.2,3.7,-0.3,0,9.6,0,63.5,6776
41304,5.4,8.5,3.5,0,7.9,0.7,68.8,6881
41305,7.4,11.5,3.7,0,6.6,6.4,59.5,6987
41306,7.3,9.3,3.7,46.5,9.5,0,85.8,7014
41307,-1.1,3.7,-4.5,0,2.1,9.4,52.1,6982
41308,-3.2,-1.1,-5.8,7.5,7.9,0.2,62.3,6981
41309,-0.8,2.5,-3.3,7.4,5.4,6.1,77.1,6949
41310,-0.6,2.7,-4,4.5,8.4,0,77,6958
41311,-1.5,0.2,-3.1,2.1,7.4,5.8,75,6969
41312,-11.1,-2.6,-13.8,0,1.3,9.8,42.5,7031
41313,-11.5,-6.1,-15.8,0,1.6,9.3,39.3,7047
41314,-7.2,-2.6,-12.3,0,3.6,8.9,55.5,7066
41315,-4,-0.5,-8.4,1.2,3.5,8.6,56.6,7066
41316,-5.8,-0.9,-10.4,0,2.6,9.7,41.8,7066
41317,-3.8,-1.9,-4.8,0,8,0.2,55.6,7085
41318,-1.3,2.9,-6.3,0,3.3,9.3,59.6,7131
41319,1.1,5.2,-2.6,0,6,7.4,60.1,7131
41320,-1.2,1.5,-5.2,0,2.1,9.7,48.4,7131
41321,-2.6,2.6,-7,0,2,9.6,38.8,7153
41322,2.3,5.8,-2.1,0,9.3,3.6,44.5,7153
41323,0.5,3.1,-2.5,0,6.9,5.7,49.8,7174
41324,-2.9,0.6,-7.1,0,2,9.6,27.5,7187
41325,-4.8,0,-8.7,0,1.8,9.5,35.3,7187
41326,-1.7,2.5,-5.3,0,2.8,9,49,7122
41327,0.5,4.3,-3.1,3.9,4.1,7.4,57.1,7122
41328,-0.9,2.4,-4.4,0,0.8,9.7,45.9,7159
41329,1.4,5.3,-2.4,0,4.1,8.8,42.4,7159
41330,3.3,8.6,-0.7,0,7,6.2,39.4,7195
41331,4.8,7.5,2.5,0,8.6,0,56.4,7209
41332,3.4,8.8,0.8,0,4.6,7,69.5,7222
41333,6.7,13.9,-1.1,1,5.4,6.7,57.3,7192
41334,0.8,7.7,-2.4,3,3.8,9.1,56.1,7207
41335,-0.8,3.1,-4.4,0,3.5,9.7,42.6,7207
41336,0.4,4.8,-3.5,0,1.8,10.4,50.3,7207
41337,3.1,8.9,-0.7,0,4.6,5.8,58.6,7222
41338,3.7,9.1,-0.7,0,0,10.7,51.8,7222
41339,7.9,14.3,0.9,0,1.6,6.9,43.1,7209
41340,8,11.7,4.3,0.5,7.9,2.2,74.1,7214
41341,8.5,14.1,3.8,0,3.6,6.1,66,7228
41342,13.2,23.8,6.2,0,1.5,9.4,48.8,7219
41343,1.2,7.9,-1.5,0,0.4,11.2,32.5,7219
41344,4.2,12.1,-2.6,0,0,11.2,33.4,7209
41345,7.5,11.7,1.6,3.5,6.3,3,60.4,7209
41346,5.2,8.4,1.8,11.5,6.8,5.7,64.5,7214
41347,4.1,9.8,0.9,0,3.4,9.3,48.9,7330
41348,4.6,10.5,0,0,0.9,10.7,43.4,7330
41349,6.3,12.7,1.6,0,2.4,10.8,53.6,7330
41350,8.2,15.9,3.4,7.5,7,7.2,57.5,7330
41351,8.3,14.2,5.3,1,6,9.3,73,7330
41352,8,11.4,5.2,0,8.5,3.2,61.1,7282
41353,2.8,8.5,-2.5,0.1,5.3,5.6,51.9,7222
41354,1.5,7.2,-4,0,0,11.2,34.3,7088
41355,3.4,6.9,0.9,0,6.1,0.7,61.6,7034
41356,5.4,12.1,-1.2,0,1.6,11.2,39,7049
41357,5.1,10.2,1.8,0,2.1,11,47.4,7049
41358,2.8,7.8,-0.7,0,0.3,11.5,40.3,7063
41359,4.4,10.4,-0.9,0,0.8,11.5,39.9,7077
41360,7.5,14.9,1.4,0,0,11.4,30.1,7077
41361,7.3,12,4.4,0,7,4,42.1,7010
41362,5.4,10.4,0.6,0,1.9,11.7,28.6,7008
41363,4.9,10.2,2.3,0.2,7.8,3.4,43.1,7068
41364,6.3,13.2,1,0,0,11.2,46.4,7068
41365,9.2,13.4,3.3,0.5,7.3,0.9,44.5,7128
41366,7.2,9.5,5.8,8.5,7.6,0.6,86.1,7141
41367,7.9,14.1,3.9,0,4.5,8.7,64,7141
41368,12.6,19.8,5.6,0,1.8,10.7,44.5,7212
41369,14.6,19.9,10.1,0,7.8,2.1,42.1,7214
41370,7.5,13,2.5,14,10,0,84.4,7243
41371,5.1,9.6,2,1,4,10.6,57.3,7243
41372,8,13.8,2.5,1,5.1,7.5,55.1,7272
41373,6.2,10.7,3.2,0.5,4,10.2,50.8,7286
41374,5,8.1,1.3,1.5,4.4,8.6,49.3,7298
41375,5.5,9.6,3.7,0.5,3.6,10.1,54.5,7243
41376,6.9,11.9,2.2,0,1.1,11.6,42.6,7243
41377,11.4,17.5,3.4,0,3.5,10,38.6,7250
41378,8.3,12.2,4.2,3.5,3.4,9.9,40.4,7250
41379,7.5,12.5,2.6,0,4.5,2.2,31.5,7256
41380,13.2,19.1,8.6,0,7.9,2.7,54.5,7256
41381,14.8,20.6,10.3,0,5.9,9.4,62.3,7251
41382,12.3,16.3,9,0,4.3,7.8,37.4,7329
41383,9.8,15,5.1,0,5.1,10.2,27,7329
41384,6.6,10.1,4,9.5,9.1,0.1,70.8,7290
41385,9,15.3,4.2,0,3.4,10.1,58.8,7290
41386,11.4,17.2,5.6,0,3.4,10.7,43.8,7250
41387,11.2,14.8,9.7,5.5,9.8,0,59.3,7092
41388,12.3,18,8.3,0.1,3.1,11.8,67,6934
41389,9.3,13.8,7.9,4.5,8.6,2.7,78.9,6214
41390,11.7,16.3,6.9,0.1,1.6,11.7,55,6201
41391,12.8,18.5,8.2,0,1.6,11.6,51.4,6168
41392,16,21.6,10.3,0,6.1,3.3,51,6168
41393,13.5,17.7,9,21,5.4,6.7,67.6,6135
41394,13.4,19.5,7.7,0,2.3,10.7,48.8,6016
41395,13.2,18.6,8.7,1,3.3,10.5,52.4,6036
41396,12.4,17.1,9,1,4.1,8.9,67.1,6055
41397,12.6,18.2,9,0,6,6.2,64.8,5938
41398,13.9,19.6,9.3,0,1.8,11.2,58.1,5931
41399,14.3,20.6,9.2,0,0,12.5,51.8,5931
41400,14.6,21.3,7.9,0,0,10.8,54,5924
41401,18.7,26.7,11.9,0,0,10.9,41.4,5875
41402,19.4,26.2,12.7,0,2.3,11.7,33.6,5842
41403,18.1,23,14.7,2.5,8.5,4,55.3,5344
41404,14,16.1,10.4,22,9.9,0,89.3,5236
41405,17.9,24.8,11,0,3.1,11.2,55.5,5160
41406,19.1,22.5,16.4,1,6.1,5.2,61.3,5160
41407,21.6,26.8,17.7,0,3.1,10.4,45,5084
41408,20.2,25.3,17,0,7.6,4.4,46.9,4932
41409,19.4,24.4,15.6,0,4.8,11.2,57,4926
41410,22,28.3,15.3,0,0,13.2,33.3,4634
41411,20.2,26.6,15.7,0,4.4,12.6,36.6,4600
41412,17.7,22.3,13.7,14.5,9.4,0.6,62.8,4600
41413,16.6,21.5,13.6,19.5,8,1.3,80.9,4600
41414,14.4,18.5,12.1,0,5.5,4.3,76,4565
41415,17.7,24.6,10.2,0,0.4,12.8,43.3,4576
41416,19.7,25.9,13.9,0,4.3,5.3,49.4,4544
41417,22.1,30.2,15.4,0,0,11.5,59.3,4286
41418,21.3,27.5,15.7,0,0.4,10.5,58.9,4212
41419,24.7,31.8,18.2,0,5.1,10.1,49.6,4251
41420,23.9,28.4,20.8,0,8.4,4,45.9,4251
41421,19.7,22.6,17.7,56.5,10,0,80.4,4289
41422,18.9,20.9,17.6,11.5,10,0,89.1,4289
41423,16.1,18.1,14.9,2.5,9.6,0,87.8,4276
41424,19.2,25,14.3,0,2.9,11.7,57.9,3908
41425,21.3,27.8,13.9,0,5.8,11.1,46.6,3881
41426,21.7,27.9,17.4,0,4.6,9.3,44.3,3888
41427,23.5,30.8,16.3,0,0,12.6,48.6,3888
41428,21.3,26.7,18.4,0,0.8,10.9,59,3894
41429,22.8,28.4,17.5,0.2,3,9.6,54.3,3868
41430,24.8,30.4,19.1,0,2.4,10.6,51.8,3771
41431,25,30,21.7,0,4.1,9.6,55.9,3710
41432,25.7,31.1,20.7,0,1.8,11.8,50.9,3648
41433,26.4,31.2,21,0,6.6,6.6,48.5,3644
41434,27.4,32.4,22.3,0,2.4,12.5,38.3,3644
41435,27.5,32.2,21.6,0,2.8,12.8,35.5,3639
41436,23.7,26.7,20.5,7,9.3,0,57.9,3599
41437,20.5,22.5,19.6,6.5,9.8,0,85.4,3572
41438,23,27.5,18.8,0,8.5,4.5,70.5,3631
41439,24.6,29.7,20.9,0,5.8,7.8,62.3,3622
41440,24.6,29.1,21.3,0,3.9,10.6,58.4,3624
41441,22.5,27.5,19.8,0,6.1,8,69.8,3624
41442,22.3,25.8,19.9,0.5,9.6,1.1,76.8,3625
41443,21.7,23.1,20.5,12,10,0,90.1,3602
41444,24.3,29.6,20.6,0.1,7,6.8,71.1,3602
41445,25.8,31.1,20.9,0,6.8,7.6,58.5,3471
41446,26.6,31.8,22.9,0,7.1,5.2,57.5,3449
41447,25.1,29.6,22.7,0,7.9,4.4,63.9,3434
41448,22.9,26.2,20.6,0.3,7.6,7,69.6,3434
41449,23.5,29.4,19.6,0,5.5,6.7,66.6,3419
41450,25.1,29.8,21,0,8.4,3.9,58.6,3419
41451,24.5,29.7,21.1,0,5.1,9.2,59.8,3419
41452,25.1,31.8,20.4,0,5.3,7.5,63.1,3419
41453,25.5,30.6,21.5,1.5,5.8,10.1,61.1,3419
41454,27.2,32.6,21.8,0,2,8.9,54.8,3419
41455,27.7,31.9,23.4,0.2,3.3,8.4,60.4,3419
41456,27.1,31.3,23.9,0,6.3,5.9,58.4,3419
41457,24.3,27.9,21.5,51.5,9.5,0,82.5,3419
41458,25.2,30.7,20.5,0,6.1,11.8,69.1,3406
41459,24.9,27.6,23.1,32.5,9.9,0,84.3,3299
41460,25.6,30.2,22.1,1,7.4,7.2,73.4,3318
41461,25.2,30.6,21.6,0,4.5,8.7,73,3315
41462,24.9,29.5,22.4,3,8.1,2.8,78.8,3315
41463,24.3,26.3,22.3,68,10,0,88.6,3312
41464,24.5,26.2,23.5,6.5,10,0,87.3,3273
41465,25.3,26.1,24.6,1,10,0,82.8,3273
41466,24.6,25.1,23.8,14,10,0,86,3245
41467,23.6,24.3,23.2,74,10,0,88.4,3241
41468,24.2,25.6,22.2,165,10,0,90.1,3236
41469,24.1,25.4,23.1,23,10,0,90.9,3236
41470,26.5,29.1,23.6,3.5,9.4,1.8,80.1,3231
41471,26.9,28.8,25.2,1.5,9.8,0.3,70.4,3239
41472,24.2,25.7,23.5,18.5,10,0,89.1,3234
41473,25.1,27.7,23.8,26.5,9,1.8,85.6,3305
41474,26.8,30.5,23.3,0,7,6.8,72,3303
41475,27,30.3,25.3,1,8.4,4.2,72.4,3340
41476,26.8,28.4,25.6,0.5,10,0.5,78.8,3340
41477,26.4,29.4,24.1,84.5,9.9,0.9,81,3377
41478,25.7,26.4,24.7,56.5,10,0,87.3,3328
41479,24.7,27.6,23.2,11.5,7.8,5.6,79,3328
41480,26,30.2,22.9,0,6.8,9.5,71.8,3285
41481,26.5,31.1,23.1,0,2.9,10,70.9,3293
41482,26.2,31.2,23.1,0.2,6.9,6.8,67.8,3293
41483,25.3,26.7,23.9,11,10,0,85.5,3293
41484,26.5,29.6,24.4,3.5,6.4,5.3,82.3,3293
41485,26.3,29.9,24,9.5,8.9,5.2,73.9,3293
41486,26.4,29,24.7,8.5,8.3,5.9,75.4,3293
41487,28,32.1,24.5,0,7.1,6,67.3,3332
41488,27.4,29.3,25.2,7.5,9.1,0.9,80.4,3332
41489,28.9,32.6,26.7,0.1,8.1,8.9,72.3,3332
41490,28.3,31.3,26.4,4.5,8,4.7,76.4,3332
41491,27.7,30.1,26.4,7,7,4.5,78.9,3332
41492,26.4,27.6,23,45,6.6,2.8,80.8,3342
41493,28.7,32.1,25,0,7.5,1.3,73.8,3342
41494,29.3,32.8,27.3,0,7.4,5,73.5,3321
41495,29.2,30.8,27.9,0,9.9,0.1,79.9,3321
41496,28,29.4,25.8,2,7.1,2.6,82.4,3321
41497,28.7,33.2,24.2,0,5.8,9.6,71.8,3321
41498,29.3,32.6,27.1,0,5.3,10.7,69.8,3321
